City,Locality,Property Type,Price,Furnishing Status,Number of Rooms,Number of Bathroom,Balcony,Clubhouse,Swimming Pool,"""Kids Play Areas""",Parking,Area (Sq.Ft.),State,Area Type
Coimbatore,Eachanari,Residential,7500000,Unfurnished,3,3,Connected,0,0,0,0,3100.0,Tamil Nadu,Plot Area
Coimbatore,Peelamedu,Commercial,0,Furnished,0,0,No Balcony,0,0,0,0,5800.0,Tamil Nadu,Built-up Area
Coimbatore,Podanur,Residential,2300000,Unfurnished,3,3,Connected,0,1,0,0,12393.0,Tamil Nadu,Plot Area
Coimbatore,Kovilpalayam,Residential,4500000,Unfurnished,3,3,Connected,0,0,0,0,1960.0,Tamil Nadu,Plot Area
Coimbatore,Karumbukkadai,Residential,5900000,Unfurnished,3,3,Connected,0,0,0,0,2405.0,Tamil Nadu,Plot Area
Coimbatore,Coimbatore International Airport,Residential,7600000,Unfurnished,2,2,Connected,0,0,0,1,1197.0,Tamil Nadu,Built-up Area
Coimbatore,Ganapathy,Residential,10680056,Unfurnished,6,5,Individual,0,0,0,2,2800.0,Tamil Nadu,Built-up Area
Coimbatore,Veerakeralam,Residential,1500000,Unfurnished,3,3,Connected,0,0,1,0,435.0,Tamil Nadu,Plot Area
Coimbatore,Periyanaickenpalayam,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,1,2400.0,Tamil Nadu,Built-up Area
Coimbatore,Pappampatti,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,880.0,Tamil Nadu,Plot Area
Coimbatore,Pollachi,Residential,8000000,Unfurnished,2,4,Room-attached,0,0,0,1,1600.0,Tamil Nadu,Built-up Area
Coimbatore,Sulur,Residential,749000,Unfurnished,3,3,Connected,0,0,0,0,1200.0,Tamil Nadu,Plot Area
Coimbatore,Vellalore,Residential,15000000,Unfurnished,3,3,Connected,0,0,0,0,28800.0,Tamil Nadu,Plot Area
Coimbatore,Malumichampatti,Residential,6500000,Semi-Furnished,3,4,Connected,0,0,0,1,1640.0,Tamil Nadu,Built-up Area
Coimbatore,Chettipalayam,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,4,3000.0,Tamil Nadu,Built-up Area
Coimbatore,Athipalayam,Residential,9850000,Furnished,3,3,"Individual,Room-attached",0,0,0,3,1700.0,Tamil Nadu,Built-up Area
Coimbatore,Othakalmandapam,Residential,5700000,Unfurnished,2,3,Connected,0,0,1,1,1400.0,Tamil Nadu,Built-up Area
Coimbatore,Vadavalli,Commercial,0,Unfurnished,0,0,No Balcony,0,1,0,0,6600.0,Tamil Nadu,Plot Area
Coimbatore,Pannimadai,Residential,7000000,Unfurnished,3,4,Connected,0,0,1,1,1950.0,Tamil Nadu,Built-up Area
Coimbatore,Chettipalayam,Residential,3500000,Unfurnished,2,2,Individual,0,0,0,2,1000.0,Tamil Nadu,Built-up Area
Coimbatore,Kinathukadavu,Residential,2800000,Unfurnished,3,3,Connected,0,0,0,0,1200.0,Tamil Nadu,Carpet Area
Coimbatore,Palladam,Residential,10680056,Furnished,2,1,Connected,0,0,0,2,2652.0,Tamil Nadu,Built-up Area
Coimbatore,K Vadamadurai,Residential,8300000,Semi-Furnished,3,4,Connected,0,0,0,2,1800.0,Tamil Nadu,Built-up Area
Coimbatore,Saravanampatti,Residential,10680056,Unfurnished,3,3,Connected,0,0,0,0,2000.0,Tamil Nadu,Plot Area
Coimbatore,Kinathukadavu,Residential,4600000,Unfurnished,2,3,Individual,0,0,0,1,1200.0,Tamil Nadu,Built-up Area
Coimbatore,Vinayagapuram,Residential,8300000,Furnished,2,3,Individual,0,0,0,1,1350.0,Tamil Nadu,Built-up Area
Coimbatore,Ganapathy,Residential,27500000,Semi-Furnished,6,5,Individual,0,0,0,2,5000.0,Tamil Nadu,Built-up Area
Coimbatore,Kovilpalayam,Residential,10000000,Unfurnished,5,5,Room-attached,0,0,0,2,2650.0,Tamil Nadu,Built-up Area
Coimbatore,Gandhipuram,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,2542.0,Tamil Nadu,Plot Area
Coimbatore,Tvs Nagar,Residential,12800000,Semi-Furnished,2,3,Connected,0,0,0,1,1700.0,Tamil Nadu,Built-up Area
Coimbatore,Rs Puram,Residential,12500000,Semi-Furnished,3,3,Individual,0,0,0,1,1125.0,Tamil Nadu,Built-up Area
Coimbatore,Saibaba Colony,Residential,7000000,Furnished,2,2,Individual,0,0,0,1,934.0,Tamil Nadu,Built-up Area
